sale_datetime,Year,Month,Hour,Weekday_Name,total_sales
00:00.0,2017,2,17,Thursday,5.908333264
00:00.0,2017,2,18,Thursday,4.166666716
00:00.0,2017,2,19,Thursday,9.583333284
00:00.0,2017,2,20,Thursday,4.665833317
00:00.0,2017,2,21,Thursday,1.387499973
00:00.0,2017,2,22,Thursday,1.812499955
00:00.0,2017,2,23,Thursday,0
00:00.0,2017,2,0,Friday,0
00:00.0,2017,2,1,Friday,0
00:00.0,2017,2,2,Friday,0
00:00.0,2017,2,3,Friday,0
00:00.0,2017,2,4,Friday,0
00:00.0,2017,2,5,Friday,0
00:00.0,2017,2,6,Friday,0
00:00.0,2017,2,7,Friday,0
00:00.0,2017,2,8,Friday,0
00:00.0,2017,2,9,Friday,1.375
00:00.0,2017,2,10,Friday,0.833333313
00:00.0,2017,2,11,Friday,6.249999911
00:00.0,2017,2,12,Friday,3.817500025
00:00.0,2017,2,13,Friday,4.162499994
00:00.0,2017,2,14,Friday,3.0541666
00:00.0,2017,2,15,Friday,2.149999961
00:00.0,2017,2,16,Friday,2.722083254
00:00.0,2017,2,17,Friday,8.95833309
00:00.0,2017,2,18,Friday,6.24999997
00:00.0,2017,2,19,Friday,9.166666567
00:00.0,2017,2,20,Friday,6.80416669
00:00.0,2017,2,21,Friday,9.416666955
00:00.0,2017,2,22,Friday,1.666666627
00:00.0,2017,2,23,Friday,0
00:00.0,2017,2,0,Saturday,0
00:00.0,2017,2,1,Saturday,0
00:00.0,2017,2,2,Saturday,0
00:00.0,2017,2,3,Saturday,0
00:00.0,2017,2,4,Saturday,0
00:00.0,2017,2,5,Saturday,0
00:00.0,2017,2,6,Saturday,0
00:00.0,2017,2,7,Saturday,0
00:00.0,2017,2,8,Saturday,0.416666657
00:00.0,2017,2,9,Saturday,1.24999997
00:00.0,2017,2,10,Saturday,3.683333382
00:00.0,2017,2,11,Saturday,2.666666627
00:00.0,2017,2,12,Saturday,7.499999791
00:00.0,2017,2,13,Saturday,5.499999963
00:00.0,2017,2,14,Saturday,3.833333313
00:00.0,2017,2,15,Saturday,1.887499973
00:00.0,2017,2,16,Saturday,4.724999905
00:00.0,2017,2,17,Saturday,5.137500018
00:00.0,2017,2,18,Saturday,1.74999997
00:00.0,2017,2,19,Saturday,0.833333313
00:00.0,2017,2,20,Saturday,2.083333284
00:00.0,2017,2,21,Saturday,3.637500077
00:00.0,2017,2,22,Saturday,2.916666627
00:00.0,2017,2,23,Saturday,0
00:00.0,2017,2,0,Sunday,0
00:00.0,2017,2,1,Sunday,0
00:00.0,2017,2,2,Sunday,0
00:00.0,2017,2,3,Sunday,0
00:00.0,2017,2,4,Sunday,0
00:00.0,2017,2,5,Sunday,0
00:00.0,2017,2,6,Sunday,0
00:00.0,2017,2,7,Sunday,0
00:00.0,2017,2,8,Sunday,3
00:00.0,2017,2,9,Sunday,3
00:00.0,2017,2,10,Sunday,6.100000001
00:00.0,2017,2,11,Sunday,13.16499996
00:00.0,2017,2,12,Sunday,4.329999924
00:00.0,2017,2,13,Sunday,6
00:00.0,2017,2,14,Sunday,7
00:00.0,2017,2,15,Sunday,4.340000004
00:00.0,2017,2,16,Sunday,13.28000033
00:00.0,2017,2,17,Sunday,3.340000004
00:00.0,2017,2,18,Sunday,3
00:00.0,2017,2,19,Sunday,11.54000002
00:00.0,2017,2,20,Sunday,0
00:00.0,2017,2,21,Sunday,0
00:00.0,2017,2,22,Sunday,0
00:00.0,2017,2,23,Sunday,0
00:00.0,2017,2,0,Monday,0
00:00.0,2017,2,1,Monday,0
00:00.0,2017,2,2,Monday,0
00:00.0,2017,2,3,Monday,0
00:00.0,2017,2,4,Monday,0
00:00.0,2017,2,5,Monday,0
00:00.0,2017,2,6,Monday,0
00:00.0,2017,2,7,Monday,0
00:00.0,2017,2,8,Monday,4
00:00.0,2017,2,9,Monday,2
00:00.0,2017,2,10,Monday,1
00:00.0,2017,2,11,Monday,2
00:00.0,2017,2,12,Monday,3.340000004
00:00.0,2017,2,13,Monday,0
00:00.0,2017,2,14,Monday,1
00:00.0,2017,2,15,Monday,5
00:00.0,2017,2,16,Monday,3
00:00.0,2017,2,17,Monday,0.400000006
00:00.0,2017,2,18,Monday,2.330000013
00:00.0,2017,2,19,Monday,1.330000013
00:00.0,2017,2,20,Monday,8
00:00.0,2017,2,21,Monday,9
00:00.0,2017,2,22,Monday,0
00:00.0,2017,2,23,Monday,0
00:00.0,2017,2,0,Tuesday,0
00:00.0,2017,2,1,Tuesday,0
00:00.0,2017,2,2,Tuesday,0
00:00.0,2017,2,3,Tuesday,0
00:00.0,2017,2,4,Tuesday,0
00:00.0,2017,2,5,Tuesday,0
00:00.0,2017,2,6,Tuesday,0
00:00.0,2017,2,7,Tuesday,0
00:00.0,2017,2,8,Tuesday,2
00:00.0,2017,2,9,Tuesday,5.200000048
00:00.0,2017,2,10,Tuesday,3
00:00.0,2017,2,11,Tuesday,1.5
00:00.0,2017,2,12,Tuesday,0
00:00.0,2017,2,13,Tuesday,2
00:00.0,2017,2,14,Tuesday,0
00:00.0,2017,2,15,Tuesday,1.600000024
00:00.0,2017,2,16,Tuesday,3
00:00.0,2017,2,17,Tuesday,1
00:00.0,2017,2,18,Tuesday,7
00:00.0,2017,2,19,Tuesday,3
00:00.0,2017,2,20,Tuesday,0
00:00.0,2017,2,21,Tuesday,3.330000013
00:00.0,2017,2,22,Tuesday,0
00:00.0,2017,2,23,Tuesday,0
00:00.0,2017,2,0,Wednesday,0
00:00.0,2017,2,1,Wednesday,0
00:00.0,2017,2,2,Wednesday,0
00:00.0,2017,2,3,Wednesday,0
00:00.0,2017,2,4,Wednesday,0
00:00.0,2017,2,5,Wednesday,0
00:00.0,2017,2,6,Wednesday,0
00:00.0,2017,2,7,Wednesday,0
00:00.0,2017,2,8,Wednesday,0.340000004
00:00.0,2017,2,9,Wednesday,10
00:00.0,2017,2,10,Wednesday,6
00:00.0,2017,2,11,Wednesday,11
00:00.0,2017,2,12,Wednesday,3
00:00.0,2017,2,13,Wednesday,1
00:00.0,2017,2,14,Wednesday,0
00:00.0,2017,2,15,Wednesday,3
00:00.0,2017,2,16,Wednesday,4
00:00.0,2017,2,17,Wednesday,7
00:00.0,2017,2,18,Wednesday,2
00:00.0,2017,2,19,Wednesday,9.330000013
00:00.0,2017,2,20,Wednesday,9
00:00.0,2017,2,21,Wednesday,6
00:00.0,2017,2,22,Wednesday,0
00:00.0,2017,2,23,Wednesday,0
00:00.0,2017,2,0,Thursday,0
00:00.0,2017,2,1,Thursday,0
00:00.0,2017,2,2,Thursday,0
00:00.0,2017,2,3,Thursday,0
00:00.0,2017,2,4,Thursday,0
00:00.0,2017,2,5,Thursday,0
00:00.0,2017,2,6,Thursday,0
00:00.0,2017,2,7,Thursday,0
00:00.0,2017,2,8,Thursday,6
00:00.0,2017,2,9,Thursday,4
00:00.0,2017,2,10,Thursday,4
00:00.0,2017,2,11,Thursday,1
00:00.0,2017,2,12,Thursday,3
00:00.0,2017,2,13,Thursday,2.430000015
00:00.0,2017,2,14,Thursday,0
00:00.0,2017,2,15,Thursday,2.73999998
00:00.0,2017,2,16,Thursday,3
00:00.0,2017,2,17,Thursday,3.3125
00:00.0,2017,2,18,Thursday,1.660000026
00:00.0,2017,2,19,Thursday,1
00:00.0,2017,2,20,Thursday,3
00:00.0,2017,2,21,Thursday,2
00:00.0,2017,2,22,Thursday,0
00:00.0,2017,2,23,Thursday,0
00:00.0,2017,2,0,Friday,0
00:00.0,2017,2,1,Friday,0
00:00.0,2017,2,2,Friday,0
00:00.0,2017,2,3,Friday,0
00:00.0,2017,2,4,Friday,0
00:00.0,2017,2,5,Friday,0
00:00.0,2017,2,6,Friday,0
00:00.0,2017,2,7,Friday,0
00:00.0,2017,2,8,Friday,2
00:00.0,2017,2,9,Friday,2
00:00.0,2017,2,10,Friday,4.340000004
00:00.0,2017,2,11,Friday,3.25
00:00.0,2017,2,12,Friday,1.700000048
00:00.0,2017,2,13,Friday,3
00:00.0,2017,2,14,Friday,2.340000033
00:00.0,2017,2,15,Friday,2.669999957
00:00.0,2017,2,16,Friday,2
00:00.0,2017,2,17,Friday,4
00:00.0,2017,2,18,Friday,6
00:00.0,2017,2,19,Friday,2
00:00.0,2017,2,20,Friday,5
00:00.0,2017,2,21,Friday,2
00:00.0,2017,2,22,Friday,0
00:00.0,2017,2,23,Friday,0
00:00.0,2017,2,0,Saturday,0
00:00.0,2017,2,1,Saturday,0
00:00.0,2017,2,2,Saturday,0
00:00.0,2017,2,3,Saturday,0
00:00.0,2017,2,4,Saturday,0
00:00.0,2017,2,5,Saturday,0
00:00.0,2017,2,6,Saturday,0
00:00.0,2017,2,7,Saturday,0
00:00.0,2017,2,8,Saturday,4.330000013
00:00.0,2017,2,9,Saturday,6
00:00.0,2017,2,10,Saturday,4
00:00.0,2017,2,11,Saturday,3.330000013
00:00.0,2017,2,12,Saturday,0
00:00.0,2017,2,13,Saturday,2.330000013
00:00.0,2017,2,14,Saturday,1
00:00.0,2017,2,15,Saturday,7.660000026
00:00.0,2017,2,16,Saturday,5
00:00.0,2017,2,17,Saturday,5.399999976
00:00.0,2017,2,18,Saturday,2
00:00.0,2017,2,19,Saturday,1.100000024
00:00.0,2017,2,20,Saturday,3
00:00.0,2017,2,21,Saturday,0
00:00.0,2017,2,22,Saturday,0
00:00.0,2017,2,23,Saturday,0
00:00.0,2017,2,0,Sunday,0
00:00.0,2017,2,1,Sunday,0
00:00.0,2017,2,2,Sunday,0
00:00.0,2017,2,3,Sunday,0
00:00.0,2017,2,4,Sunday,0
00:00.0,2017,2,5,Sunday,0
00:00.0,2017,2,6,Sunday,0
00:00.0,2017,2,7,Sunday,0
00:00.0,2017,2,8,Sunday,3
00:00.0,2017,2,9,Sunday,3
00:00.0,2017,2,10,Sunday,3.340000004
00:00.0,2017,2,11,Sunday,6
00:00.0,2017,2,12,Sunday,2
00:00.0,2017,2,13,Sunday,4.600000024
00:00.0,2017,2,14,Sunday,4.329999924
00:00.0,2017,2,15,Sunday,5
00:00.0,2017,2,16,Sunday,7
00:00.0,2017,2,17,Sunday,4
00:00.0,2017,2,18,Sunday,8.049999952
00:00.0,2017,2,19,Sunday,9.149999976
00:00.0,2017,2,20,Sunday,3.400000006
00:00.0,2017,2,21,Sunday,0
00:00.0,2017,2,22,Sunday,0
00:00.0,2017,2,23,Sunday,0
00:00.0,2017,2,0,Monday,0
00:00.0,2017,2,1,Monday,0
00:00.0,2017,2,2,Monday,0
00:00.0,2017,2,3,Monday,0
00:00.0,2017,2,4,Monday,0
00:00.0,2017,2,5,Monday,0
00:00.0,2017,2,6,Monday,0
00:00.0,2017,2,7,Monday,0
00:00.0,2017,2,8,Monday,0
00:00.0,2017,2,9,Monday,0
00:00.0,2017,2,10,Monday,0
00:00.0,2017,2,11,Monday,0
00:00.0,2017,2,12,Monday,0
00:00.0,2017,2,13,Monday,0
00:00.0,2017,2,14,Monday,0
00:00.0,2017,2,15,Monday,0
00:00.0,2017,2,16,Monday,0
00:00.0,2017,2,17,Monday,0
00:00.0,2017,2,18,Monday,0
00:00.0,2017,2,19,Monday,0
00:00.0,2017,2,20,Monday,0
00:00.0,2017,2,21,Monday,0
00:00.0,2017,2,22,Monday,0
00:00.0,2017,2,23,Monday,0
00:00.0,2017,2,0,Tuesday,0
00:00.0,2017,2,1,Tuesday,0
00:00.0,2017,2,2,Tuesday,0
00:00.0,2017,2,3,Tuesday,0
00:00.0,2017,2,4,Tuesday,0
00:00.0,2017,2,5,Tuesday,0
00:00.0,2017,2,6,Tuesday,0
00:00.0,2017,2,7,Tuesday,0
00:00.0,2017,2,8,Tuesday,0
00:00.0,2017,2,9,Tuesday,0
00:00.0,2017,2,10,Tuesday,3
00:00.0,2017,2,11,Tuesday,0
00:00.0,2017,2,12,Tuesday,12
00:00.0,2017,2,13,Tuesday,4
00:00.0,2017,2,14,Tuesday,3.100000001
00:00.0,2017,2,15,Tuesday,2.400000095
00:00.0,2017,2,16,Tuesday,1
00:00.0,2017,2,17,Tuesday,0
00:00.0,2017,2,18,Tuesday,4.530000061
00:00.0,2017,2,19,Tuesday,4.400000095
00:00.0,2017,2,20,Tuesday,0
00:00.0,2017,2,21,Tuesday,1
00:00.0,2017,2,22,Tuesday,0
00:00.0,2017,2,23,Tuesday,0
00:00.0,2017,2,0,Wednesday,0
00:00.0,2017,2,1,Wednesday,0
00:00.0,2017,2,2,Wednesday,0
00:00.0,2017,2,3,Wednesday,0
00:00.0,2017,2,4,Wednesday,0
00:00.0,2017,2,5,Wednesday,0
00:00.0,2017,2,6,Wednesday,0
00:00.0,2017,2,7,Wednesday,0
00:00.0,2017,2,8,Wednesday,1
00:00.0,2017,2,9,Wednesday,3
00:00.0,2017,2,10,Wednesday,5
00:00.0,2017,2,11,Wednesday,4
00:00.0,2017,2,12,Wednesday,3.659999967
00:00.0,2017,2,13,Wednesday,2.330000013
00:00.0,2017,2,14,Wednesday,3
00:00.0,2017,2,15,Wednesday,2.340000004
00:00.0,2017,2,16,Wednesday,2
00:00.0,2017,2,17,Wednesday,1
00:00.0,2017,2,18,Wednesday,0
00:00.0,2017,2,19,Wednesday,2.200000048
00:00.0,2017,2,20,Wednesday,1
00:00.0,2017,2,21,Wednesday,2.340000004
00:00.0,2017,2,22,Wednesday,0
00:00.0,2017,2,23,Wednesday,0
00:00.0,2017,2,0,Thursday,0
00:00.0,2017,2,1,Thursday,0
00:00.0,2017,2,2,Thursday,0
00:00.0,2017,2,3,Thursday,0
00:00.0,2017,2,4,Thursday,0
00:00.0,2017,2,5,Thursday,0
00:00.0,2017,2,6,Thursday,0
00:00.0,2017,2,7,Thursday,0
00:00.0,2017,2,8,Thursday,1
00:00.0,2017,2,9,Thursday,0
00:00.0,2017,2,10,Thursday,2
00:00.0,2017,2,11,Thursday,3.599999905
00:00.0,2017,2,12,Thursday,15
00:00.0,2017,2,13,Thursday,12.66000006
00:00.0,2017,2,14,Thursday,2.330000013
00:00.0,2017,2,15,Thursday,2
00:00.0,2017,2,16,Thursday,2.330000013
00:00.0,2017,2,17,Thursday,3
00:00.0,2017,2,18,Thursday,1
00:00.0,2017,2,19,Thursday,0
00:00.0,2017,2,20,Thursday,0
00:00.0,2017,2,21,Thursday,1
00:00.0,2017,2,22,Thursday,0
00:00.0,2017,2,23,Thursday,0
00:00.0,2017,2,0,Friday,0
00:00.0,2017,2,1,Friday,0
00:00.0,2017,2,2,Friday,0
00:00.0,2017,2,3,Friday,0
00:00.0,2017,2,4,Friday,0
00:00.0,2017,2,5,Friday,0
00:00.0,2017,2,6,Friday,0
00:00.0,2017,2,7,Friday,0
00:00.0,2017,2,8,Friday,2
00:00.0,2017,2,9,Friday,1.340000004
00:00.0,2017,2,10,Friday,4
00:00.0,2017,2,11,Friday,0
00:00.0,2017,2,12,Friday,2
00:00.0,2017,2,13,Friday,4.330000013
00:00.0,2017,2,14,Friday,2
00:00.0,2017,2,15,Friday,2
00:00.0,2017,2,16,Friday,0.131999999
00:00.0,2017,2,17,Friday,1
00:00.0,2017,2,18,Friday,7
00:00.0,2017,2,19,Friday,3.450000003
00:00.0,2017,2,20,Friday,1
00:00.0,2017,2,21,Friday,3.100000001
00:00.0,2017,2,22,Friday,0
00:00.0,2017,2,23,Friday,0
00:00.0,2017,2,0,Saturday,0
00:00.0,2017,2,1,Saturday,0
00:00.0,2017,2,2,Saturday,0
00:00.0,2017,2,3,Saturday,0
00:00.0,2017,2,4,Saturday,0
00:00.0,2017,2,5,Saturday,0
00:00.0,2017,2,6,Saturday,0
00:00.0,2017,2,7,Saturday,0
00:00.0,2017,2,8,Saturday,2
00:00.0,2017,2,9,Saturday,4
00:00.0,2017,2,10,Saturday,4
00:00.0,2017,2,11,Saturday,3
00:00.0,2017,2,12,Saturday,3
00:00.0,2017,2,13,Saturday,14
00:00.0,2017,2,14,Saturday,5.75
00:00.0,2017,2,15,Saturday,4.700000003
00:00.0,2017,2,16,Saturday,5.299999952
00:00.0,2017,2,17,Saturday,2
00:00.0,2017,2,18,Saturday,1
00:00.0,2017,2,19,Saturday,6.200000048
00:00.0,2017,2,20,Saturday,1.5
00:00.0,2017,2,21,Saturday,0
00:00.0,2017,2,22,Saturday,0
00:00.0,2017,2,23,Saturday,0
00:00.0,2017,2,0,Sunday,0
00:00.0,2017,2,1,Sunday,0
00:00.0,2017,2,2,Sunday,0
00:00.0,2017,2,3,Sunday,0
00:00.0,2017,2,4,Sunday,0
00:00.0,2017,2,5,Sunday,0
00:00.0,2017,2,6,Sunday,0
00:00.0,2017,2,7,Sunday,0
00:00.0,2017,2,8,Sunday,1
00:00.0,2017,2,9,Sunday,1.660000026
00:00.0,2017,2,10,Sunday,1
00:00.0,2017,2,11,Sunday,8
00:00.0,2017,2,12,Sunday,3.033
00:00.0,2017,2,13,Sunday,1.330000013
00:00.0,2017,2,14,Sunday,3.340000004
00:00.0,2017,2,15,Sunday,3
00:00.0,2017,2,16,Sunday,2
00:00.0,2017,2,17,Sunday,2.680000007
00:00.0,2017,2,18,Sunday,2.440000027
00:00.0,2017,2,19,Sunday,1.133000001
00:00.0,2017,2,20,Sunday,1.440000005
00:00.0,2017,2,21,Sunday,0
00:00.0,2017,2,22,Sunday,0
00:00.0,2017,2,23,Sunday,0
00:00.0,2017,2,0,Monday,0
00:00.0,2017,2,1,Monday,0
00:00.0,2017,2,2,Monday,0
00:00.0,2017,2,3,Monday,0
00:00.0,2017,2,4,Monday,0
00:00.0,2017,2,5,Monday,0
00:00.0,2017,2,6,Monday,0
00:00.0,2017,2,7,Monday,0
00:00.0,2017,2,8,Monday,4.600000024
00:00.0,2017,2,9,Monday,2.299999952
00:00.0,2017,2,10,Monday,13
00:00.0,2017,2,11,Monday,2.5
00:00.0,2017,2,12,Monday,2
00:00.0,2017,2,13,Monday,0.100000001
00:00.0,2017,2,14,Monday,8
00:00.0,2017,2,15,Monday,3
00:00.0,2017,2,16,Monday,6.330000013
00:00.0,2017,2,17,Monday,3
00:00.0,2017,2,18,Monday,1.200000048
00:00.0,2017,2,19,Monday,2
00:00.0,2017,2,20,Monday,4.330000013
00:00.0,2017,2,21,Monday,0
00:00.0,2017,2,22,Monday,0
00:00.0,2017,2,23,Monday,0
00:00.0,2017,2,0,Tuesday,0
00:00.0,2017,2,1,Tuesday,0
00:00.0,2017,2,2,Tuesday,0
00:00.0,2017,2,3,Tuesday,0
00:00.0,2017,2,4,Tuesday,0
00:00.0,2017,2,5,Tuesday,0
00:00.0,2017,2,6,Tuesday,0
00:00.0,2017,2,7,Tuesday,0
00:00.0,2017,2,8,Tuesday,0.330000013
00:00.0,2017,2,9,Tuesday,6
00:00.0,2017,2,10,Tuesday,1
00:00.0,2017,2,11,Tuesday,0
00:00.0,2017,2,12,Tuesday,11
00:00.0,2017,2,13,Tuesday,3.330000013
00:00.0,2017,2,14,Tuesday,4.065999985
00:00.0,2017,2,15,Tuesday,3.299999952
00:00.0,2017,2,16,Tuesday,4.098999999
00:00.0,2017,2,17,Tuesday,0.330000013
00:00.0,2017,2,18,Tuesday,3.600000024
00:00.0,2017,2,19,Tuesday,4
00:00.0,2017,2,20,Tuesday,14
00:00.0,2017,2,21,Tuesday,4
00:00.0,2017,2,22,Tuesday,0
00:00.0,2017,2,23,Tuesday,0
00:00.0,2017,2,0,Wednesday,0
00:00.0,2017,2,1,Wednesday,0
00:00.0,2017,2,2,Wednesday,0
00:00.0,2017,2,3,Wednesday,0
00:00.0,2017,2,4,Wednesday,0
00:00.0,2017,2,5,Wednesday,0
00:00.0,2017,2,6,Wednesday,0
00:00.0,2017,2,7,Wednesday,0
00:00.0,2017,2,8,Wednesday,0.330000013
00:00.0,2017,2,9,Wednesday,4.300000072
00:00.0,2017,2,10,Wednesday,0
00:00.0,2017,2,11,Wednesday,8
00:00.0,2017,2,12,Wednesday,5
00:00.0,2017,2,13,Wednesday,0
00:00.0,2017,2,14,Wednesday,8
00:00.0,2017,2,15,Wednesday,2.340000004
00:00.0,2017,2,16,Wednesday,2
00:00.0,2017,2,17,Wednesday,1
00:00.0,2017,2,18,Wednesday,4.330000013
00:00.0,2017,2,19,Wednesday,3.098999977
00:00.0,2017,2,20,Wednesday,7
00:00.0,2017,2,21,Wednesday,3
00:00.0,2017,2,22,Wednesday,0
00:00.0,2017,2,23,Wednesday,0
00:00.0,2017,2,0,Thursday,0
00:00.0,2017,2,1,Thursday,0
00:00.0,2017,2,2,Thursday,0
00:00.0,2017,2,3,Thursday,0
00:00.0,2017,2,4,Thursday,0
00:00.0,2017,2,5,Thursday,0
00:00.0,2017,2,6,Thursday,0
00:00.0,2017,2,7,Thursday,0
00:00.0,2017,2,8,Thursday,8.5
00:00.0,2017,2,9,Thursday,0.330000013
00:00.0,2017,2,10,Thursday,7
00:00.0,2017,2,11,Thursday,2.670000046
00:00.0,2017,2,12,Thursday,3
00:00.0,2017,2,13,Thursday,3.049999952
00:00.0,2017,2,14,Thursday,5
00:00.0,2017,2,15,Thursday,7
00:00.0,2017,2,16,Thursday,0
00:00.0,2017,2,17,Thursday,2
00:00.0,2017,2,18,Thursday,5.400000006
00:00.0,2017,2,19,Thursday,6
00:00.0,2017,2,20,Thursday,3.340000004
00:00.0,2017,2,21,Thursday,3.200000048
00:00.0,2017,2,22,Thursday,0
00:00.0,2017,2,23,Thursday,0
00:00.0,2017,2,0,Friday,0
00:00.0,2017,2,1,Friday,0
00:00.0,2017,2,2,Friday,0
00:00.0,2017,2,3,Friday,0
00:00.0,2017,2,4,Friday,0
00:00.0,2017,2,5,Friday,0
00:00.0,2017,2,6,Friday,0
00:00.0,2017,2,7,Friday,1
00:00.0,2017,2,8,Friday,11
00:00.0,2017,2,9,Friday,8
00:00.0,2017,2,10,Friday,4
00:00.0,2017,2,11,Friday,4.340000004
00:00.0,2017,2,12,Friday,2
00:00.0,2017,2,13,Friday,1
00:00.0,2017,2,14,Friday,1
00:00.0,2017,2,15,Friday,5
00:00.0,2017,2,16,Friday,2.799999952
00:00.0,2017,2,17,Friday,5
00:00.0,2017,2,18,Friday,3
00:00.0,2017,2,19,Friday,4
00:00.0,2017,2,20,Friday,3.330000013
00:00.0,2017,2,21,Friday,3
00:00.0,2017,2,22,Friday,0
00:00.0,2017,2,23,Friday,0
00:00.0,2017,2,0,Saturday,0
00:00.0,2017,2,1,Saturday,0
00:00.0,2017,2,2,Saturday,0
00:00.0,2017,2,3,Saturday,0
00:00.0,2017,2,4,Saturday,0
00:00.0,2017,2,5,Saturday,0
00:00.0,2017,2,6,Saturday,0
00:00.0,2017,2,7,Saturday,0
00:00.0,2017,2,8,Saturday,4
00:00.0,2017,2,9,Saturday,1
00:00.0,2017,2,10,Saturday,5
00:00.0,2017,2,11,Saturday,6
00:00.0,2017,2,12,Saturday,3
00:00.0,2017,2,13,Saturday,2
00:00.0,2017,2,14,Saturday,2
00:00.0,2017,2,15,Saturday,5
00:00.0,2017,2,16,Saturday,2
00:00.0,2017,2,17,Saturday,1
00:00.0,2017,2,18,Saturday,7.25
00:00.0,2017,2,19,Saturday,1
00:00.0,2017,2,20,Saturday,9.339999914
00:00.0,2017,2,21,Saturday,0
00:00.0,2017,2,22,Saturday,0
00:00.0,2017,2,23,Saturday,0
00:00.0,2017,2,0,Sunday,0
00:00.0,2017,2,1,Sunday,0
00:00.0,2017,2,2,Sunday,0
00:00.0,2017,2,3,Sunday,0
00:00.0,2017,2,4,Sunday,0
00:00.0,2017,2,5,Sunday,0
00:00.0,2017,2,6,Sunday,0
00:00.0,2017,2,7,Sunday,0
00:00.0,2017,2,8,Sunday,2.330000013
00:00.0,2017,2,9,Sunday,1
00:00.0,2017,2,10,Sunday,4.400000095
00:00.0,2017,2,11,Sunday,0
00:00.0,2017,2,12,Sunday,1
00:00.0,2017,2,13,Sunday,3.329999924
00:00.0,2017,2,14,Sunday,0
00:00.0,2017,2,15,Sunday,1
00:00.0,2017,2,16,Sunday,4
00:00.0,2017,2,17,Sunday,6
00:00.0,2017,2,18,Sunday,4
00:00.0,2017,2,19,Sunday,8.299999952
00:00.0,2017,2,20,Sunday,3.400000006
00:00.0,2017,2,21,Sunday,0
00:00.0,2017,2,22,Sunday,0
00:00.0,2017,2,23,Sunday,0
00:00.0,2017,2,0,Monday,0
00:00.0,2017,2,1,Monday,0
00:00.0,2017,2,2,Monday,0
00:00.0,2017,2,3,Monday,0
00:00.0,2017,2,4,Monday,0
00:00.0,2017,2,5,Monday,0
00:00.0,2017,2,6,Monday,0
00:00.0,2017,2,7,Monday,0
00:00.0,2017,2,8,Monday,0
00:00.0,2017,2,9,Monday,8
00:00.0,2017,2,10,Monday,3
00:00.0,2017,2,11,Monday,11
00:00.0,2017,2,12,Monday,9.330000043
00:00.0,2017,2,13,Monday,0.340000004
00:00.0,2017,2,14,Monday,2.340000033
00:00.0,2017,2,15,Monday,6
00:00.0,2017,2,16,Monday,4
00:00.0,2017,2,17,Monday,4
00:00.0,2017,2,18,Monday,3.399999976
00:00.0,2017,2,19,Monday,3
00:00.0,2017,2,20,Monday,1
00:00.0,2017,2,21,Monday,0.340000004
00:00.0,2017,2,22,Monday,0
00:00.0,2017,2,23,Monday,0
00:00.0,2017,2,0,Tuesday,0
00:00.0,2017,2,1,Tuesday,0
00:00.0,2017,2,2,Tuesday,0
00:00.0,2017,2,3,Tuesday,0
00:00.0,2017,2,4,Tuesday,0
00:00.0,2017,2,5,Tuesday,0
00:00.0,2017,2,6,Tuesday,0
00:00.0,2017,2,7,Tuesday,0
00:00.0,2017,2,8,Tuesday,2
00:00.0,2017,2,9,Tuesday,3
00:00.0,2017,2,10,Tuesday,0
00:00.0,2017,2,11,Tuesday,4
00:00.0,2017,2,12,Tuesday,6
00:00.0,2017,2,13,Tuesday,2
00:00.0,2017,2,14,Tuesday,8.5
00:00.0,2017,2,15,Tuesday,3
00:00.0,2017,2,16,Tuesday,2
00:00.0,2017,2,17,Tuesday,6.340000004
00:00.0,2017,2,18,Tuesday,21.68000007
00:00.0,2017,2,19,Tuesday,11.73999962
00:00.0,2017,2,20,Tuesday,3
00:00.0,2017,2,21,Tuesday,0
00:00.0,2017,2,22,Tuesday,0
00:00.0,2017,2,23,Tuesday,0
00:00.0,2017,3,0,Wednesday,0
00:00.0,2017,3,1,Wednesday,0
00:00.0,2017,3,2,Wednesday,0
00:00.0,2017,3,3,Wednesday,0
00:00.0,2017,3,4,Wednesday,0
00:00.0,2017,3,5,Wednesday,0
00:00.0,2017,3,6,Wednesday,0
00:00.0,2017,3,7,Wednesday,0
00:00.0,2017,3,8,Wednesday,3.200000048
00:00.0,2017,3,9,Wednesday,3.200000003
00:00.0,2017,3,10,Wednesday,5
00:00.0,2017,3,11,Wednesday,10.33000001
00:00.0,2017,3,12,Wednesday,7
00:00.0,2017,3,13,Wednesday,2
00:00.0,2017,3,14,Wednesday,1
00:00.0,2017,3,15,Wednesday,0.330000013
00:00.0,2017,3,16,Wednesday,2.100000024
00:00.0,2017,3,17,Wednesday,6
00:00.0,2017,3,18,Wednesday,5.599999905
00:00.0,2017,3,19,Wednesday,3
00:00.0,2017,3,20,Wednesday,2
00:00.0,2017,3,21,Wednesday,2
00:00.0,2017,3,22,Wednesday,0
00:00.0,2017,3,23,Wednesday,0
00:00.0,2017,3,0,Thursday,0
00:00.0,2017,3,1,Thursday,0
00:00.0,2017,3,2,Thursday,0
00:00.0,2017,3,3,Thursday,0
00:00.0,2017,3,4,Thursday,0
00:00.0,2017,3,5,Thursday,0
00:00.0,2017,3,6,Thursday,0
00:00.0,2017,3,7,Thursday,0
00:00.0,2017,3,8,Thursday,1
00:00.0,2017,3,9,Thursday,1
00:00.0,2017,3,10,Thursday,1
00:00.0,2017,3,11,Thursday,2.340000004
00:00.0,2017,3,12,Thursday,3
